"NMI","METER SERIAL NUMBER","CON/GEN","DATE","ESTIMATED?","00:00 - 00:30","00:30 - 01:00","01:00 - 01:30","01:30 - 02:00","02:00 - 02:30","02:30 - 03:00","03:00 - 03:30","03:30 - 04:00","04:00 - 04:30","04:30 - 05:00","05:00 - 05:30","05:30 - 06:00","06:00 - 06:30","06:30 - 07:00","07:00 - 07:30","07:30 - 08:00","08:00 - 08:30","08:30 - 09:00","09:00 - 09:30","09:30 - 10:00","10:00 - 10:30","10:30 - 11:00","11:00 - 11:30","11:30 - 12:00","12:00 - 12:30","12:30 - 13:00","13:00 - 13:30","13:30 - 14:00","14:00 - 14:30","14:30 - 15:00","15:00 - 15:30","15:30 - 16:00","16:00 - 16:30","16:30 - 17:00","17:00 - 17:30","17:30 - 18:00","18:00 - 18:30","18:30 - 19:00","19:00 - 19:30","19:30 - 20:00","20:00 - 20:30","20:30 - 21:00","21:00 - 21:30","21:30 - 22:00","22:00 - 22:30","22:30 - 23:00","23:00 - 23:30","23:30 - 00:00"
6407368008,1109087,Consumption,27/08/2017,No,0.037,0.138,0.163,0.087,0.037,0.063,0.05,0.063,0.1,0.075,0.075,0.138,0.087,0.087,0.113,0.1,0.175,0.275,0.2,0.537,0.338,0.287,0.588,0.75,0.5,0.275,0.2,0.412,0.375,0.125,0.138,0.188,0.188,0.475,0.637,0.9,1.05,0.537,0.95,1.125,0.863,0.838,0.35,0.512,0.375,0.537,0.4,0.138
6407368008,1109087,Consumption,28/08/2017,No,0.05,0.075,0.037,0.063,0.037,0.113,0.075,0.175,0.125,0.113,0.113,0.1,0.087,0.113,0.113,0.125,0.087,0.2,0.375,0.087,0.125,0.037,0.025,0.063,0.037,0.025,0.075,0.025,0.025,0.063,0.037,0.025,0.037,0.063,0.05,0.412,1.013,0.563,1.337,0.55,0.512,0.65,0.425,0.425,0.475,0.275,0.15,0.025
6407368008,1109087,Consumption,29/08/2017,No,0.063,0.037,0.063,0.063,0.063,0.087,0.087,0.075,0.075,0.125,0.087,0.087,0.087,0.087,0.113,0.113,0.25,0.05,0.05,0.05,0.15,0.212,0.537,0.3,0.287,0.188,0.138,0.425,0.35,0.425,0.388,0.35,0.35,0.325,0.463,0.575,0.412,0.338,0.575,1.688,1.938,1.05,1.15,1.075,0.938,0.713,0.7,0.512
6407368008,1109087,Consumption,30/08/2017,No,0.188,0.063,0.075,0.05,0.075,0.05,0.063,0.1,0.063,0.113,0.1,0.113,0.1,0.113,0.087,0.338,0.412,0.362,0.225,0.637,0.55,0.45,0.175,0.113,0.05,0.05,0.025,0.163,0.175,0.075,0.15,0.087,0.375,0.25,0.313,0.825,0.938,1.1,1.363,0.787,0.438,0.45,0.537,0.412,0.487,0.35,0.325,0.087
6407368008,1109087,Consumption,31/08/2017,No,0.05,0.037,0.05,0.05,0.063,0.037,0.1,0.05,0.113,0.1,0.1,0.35,0.425,0.525,1.25,0.963,0.45,0.175,0.138,0.138,0.113,0.138,0.113,0.138,0.113,0.113,0.15,0.113,0.125,0.125,0.1,0.125,0.125,0.125,0.163,0.375,0.563,1.063,0.713,0.212,0.388,1.325,1.125,1.638,2.125,0.9,0.988,0.6
6407368008,1109087,Consumption,01/09/2017,No,0.575,0.588,0.563,0.6,0.625,0.613,0.637,0.613,0.625,0.625,0.613,0.625,0.613,0.75,0.6,0.362,0.1,0.225,0.263,0.463,0.362,0.237,0.263,0.063,0.063,0.063,0.037,0.113,0.063,0.1,0.063,0.087,0.1,0.087,0.425,0.325,0.313,0.887,0.963,0.463,0.15,0.188,0.163,0.237,0.163,0.2,0.2,0.85
6407368008,1109087,Consumption,02/09/2017,No,0.7,0.575,0.113,0.05,0.05,0.063,0.025,0.075,0.025,0.05,0.05,0.05,0.075,0.037,0.05,0.087,0.487,0.263,0.325,0.563,0.4,0.7,0.163,0.087,0.075,0.138,0.338,0.138,0.1,0.138,0.375,0.838,0.637,0.45,0.4,0.438,0.688,1.113,0.55,0.563,0.425,0.4,0.412,0.412,0.287,0.887,0.625,0.325
6407368008,1109087,Consumption,03/09/2017,No,0.05,0.037,0.063,0.037,0.063,0.037,0.037,0.063,0.037,0.063,0.05,0.037,0.063,0.037,0.05,0.05,0.138,0.225,0.275,0.45,0.362,0.313,0.438,0.8,0.487,0.188,0.188,0.263,0.175,0.5,0.275,0.212,0.212,0.3,0.313,0.325,0.55,0.463,0.65,0.487,0.4,0.525,0.362,0.4,0.4,0.487,0.075,0.063
6407368008,1109087,Consumption,04/09/2017,No,0.05,0.063,0.075,0.087,0.075,0.063,0.063,0.037,0.063,0.063,0.087,0.075,0.087,0.188,0.2,0.225,0.338,0.362,0.575,0.35,0.188,0.15,0.188,0.125,0.15,0.125,0.138,0.138,0.35,0.15,0.188,0.237,0.275,0.412,0.55,0.65,1.788,1.65,1.488,1,0.863,0.925,0.512,0.475,0.525,1.15,0.487,0.263
6407368008,1109087,Consumption,05/09/2017,No,0.263,0.075,0.1,0.075,0.087,0.087,0.125,0.113,0.15,0.113,0.138,0.113,0.313,0.388,0.287,0.275,0.412,0.388,0.662,0.537,0.512,0.412,0.237,0.263,0.163,0.237,0.125,0.362,0.338,0.388,0.537,0.912,0.738,0.275,0.475,1.225,1.038,0.45,0.2,0.163,0.15,0.2,0.175,0.188,0.675,0.3,0.237,0.138
6407368008,1109087,Consumption,06/09/2017,No,0.087,0.087,0.113,0.125,0.163,0.113,0.1,0.138,0.1,0.1,0.125,0.125,0.1,0.113,0.375,0.412,0.2,0.188,0.063,0.1,0.15,0.1,0.1,0.037,0.037,0.063,0.037,0.037,0.05,0.037,0.037,0.063,0.087,0.037,0.287,0.45,0.338,0.838,1.513,1.3,0.762,0.45,0.675,0.362,0.1,0.662,0.287,0.125
6407368008,1109087,Consumption,07/09/2017,No,0.075,0.05,0.1,0.075,0.087,0.138,0.087,0.1,0.113,0.1,0.087,0.113,0.113,0.113,0.113,0.1,0.35,0.125,0.212,0.175,0.175,0.125,0.138,0.3,0.588,0.087,0.075,0.075,0.075,0.1,0.075,0.1,0.25,0.787,0.263,0.325,0.65,0.813,1.113,0.925,0.95,0.875,0.825,0.863,0.475,0.4,0.388,0.35
6407368008,1109087,Consumption,08/09/2017,No,0.362,0.075,0.063,0.063,0.05,0.075,0.05,0.063,0.087,0.075,0.075,0.113,0.087,0.438,0.425,0.212,0.225,0.175,0.55,0.412,0.75,0.662,0.175,0.05,0.113,0.15,0.113,0.1,0.063,0.113,0.175,0.138,0.15,0.125,0.15,0.263,0.375,0.875,0.45,1.113,1.063,1.038,1.462,1.013,0.313,0.487,0.362,0.563
6407368008,1109087,Consumption,09/09/2017,No,0.563,0.55,0.525,0.525,0.537,0.55,0.537,0.575,0.575,0.55,0.575,0.55,0.575,0.575,0.55,0.65,0.588,0.55,0.762,0.138,0.138,0.15,0.1,0.2,0.125,0.125,0.125,0.35,0.613,0.125,0.075,0.138,0.087,0.1,0.087,0.2,1.025,0.762,0.287,0.275,0.287,0.287,0.275,0.237,0.075,0.1,0.063,0.087
6407368008,1109087,Consumption,10/09/2017,No,0.075,0.1,0.075,0.087,0.087,0.125,0.087,0.1,0.087,0.188,0.113,0.1,0.087,0.113,0.1,0.087,0.075,0.05,0.087,0.037,0.075,0.037,0.525,0.7,0.25,0.537,0.575,1.075,0.412,0.25,0.175,0.15,0.15,0.125,0.15,0.138,0.275,0.738,0.713,0.325,0.3,0.637,0.45,0.438,0.388,0.725,0.575,0.525
6407368008,1109087,Consumption,11/09/2017,No,0.55,0.537,0.525,0.438,0.063,0.087,0.087,0.075,0.113,0.075,0.075,0.113,0.075,0.1,0.6,0.338,0.325,0.325,1.55,0.912,0.263,0.113,0.125,0.175,0.475,0.063,0.063,0.087,0.05,0.138,0.125,0.05,0.075,0.063,0.125,0.15,0.163,0.212,0.375,0.362,0.875,1.3,1.388,1.175,1.238,1.7,1.063,0.925
6407368008,1109087,Consumption,12/09/2017,No,0.875,0.675,0.588,0.55,0.5,0.525,0.512,0.6,0.575,0.45,0.087,0.063,0.063,0.2,0.25,0.325,1.163,0.938,0.463,0.287,0.275,0.263,0.237,0.425,0.325,0.113,0.1,0.087,0.087,0.1,0.087,0.113,0.075,0.125,0.212,0.287,0.85,0.325,0.287,0.4,0.475,0.35,0.35,0.487,0.325,0.425,0.375,0.188
6407368008,1109087,Consumption,13/09/2017,No,0.175,0.1,0.075,0.1,0.087,0.1,0.087,0.075,0.1,0.063,0.1,0.075,0.313,0.525,0.7,0.225,0.475,0.212,0.188,0.225,0.2,0.15,0.063,0.113,0.075,0.063,0.075,0.075,0.063,0.075,0.075,0.05,0.188,0.375,0.375,0.313,0.338,0.463,0.388,0.5,0.362,0.325,0.338,0.438,0.45,0.375,0.5,0.3
6407368008,1109087,Consumption,14/09/2017,No,0.1,0.075,0.1,0.087,0.087,0.113,0.163,0.113,0.15,0.138,0.15,0.125,0.163,1.063,1.275,0.613,0.338,0.113,0.487,0.1,0.087,0.075,0.113,0.188,0.188,0.125,0.125,0.15,0.138,0.125,0.138,0.138,0.125,0.125,0.125,0.138,0.375,0.725,0.725,0.825,1.475,1.013,0.725,0.813,0.613,0.537,0.5,0.425
6407368008,1109087,Consumption,15/09/2017,No,0.412,0.412,0.412,0.4,0.412,0.4,0.4,0.412,0.388,0.412,0.388,0.4,0.425,0.412,0.637,0.662,0.175,0.188,0.125,0.313,0.637,0.375,0.95,0.825,0.438,0.075,0.063,0.188,0.362,0.362,0.313,0.525,0.313,0.45,0.188,0.263,0.75,1.438,0.5,0.512,2.013,0.512,0.487,0.487,0.637,0.45,0.338,0.65
6407368008,1109087,Consumption,16/09/2017,No,0.55,0.5,0.4,0.425,0.4,0.425,0.4,0.4,0.45,0.4,0.4,0.45,0.388,0.4,0.525,0.425,0.563,0.138,0.05,0.063,0.125,0.287,0.063,0.075,0.063,0.087,0.237,0.1,0.45,0.175,0.212,0.163,0.225,0.25,0.163,0.138,0.15,0.775,0.613,0.55,0.325,0.512,0.912,0.675,0.762,0.575,0.475,0.438
6407368008,1109087,Consumption,17/09/2017,No,0.4,0.4,0.438,0.412,0.4,0.412,0.438,0.412,0.4,0.425,0.438,0.4,0.6,0.537,0.537,0.525,0.512,0.138,0.113,0.3,0.35,0.35,0.113,0.212,0.963,0.662,0.263,0.275,0.175,0.287,0.275,0.188,0.1,0.113,0.225,0.487,0.487,0.438,0.487,0.675,0.438,0.45,0.938,0.887,1.462,1.25,0.938,1.15
6407368008,1109087,Consumption,18/09/2017,No,0.85,0.8,0.613,0.425,0.438,0.438,0.412,0.438,0.412,0.425,0.412,0.45,0.425,0.425,0.575,0.237,0.063,0.662,0.9,0.225,0.388,0.85,0.313,0.475,0.1,0.075,0.113,0.65,0.15,0.138,0.087,0.087,0.075,0.1,0.287,0.3,0.313,0.6,0.762,1.425,1.138,0.613,0.388,0.662,0.362,0.5,0.512,0.512
6407368008,1109087,Consumption,19/09/2017,No,0.5,0.487,0.487,0.5,0.5,0.475,0.512,0.5,0.412,0.25,0.588,0.613,0.487,0.5,0.613,0.613,0.662,0.787,1.575,0.25,0.188,0.125,0.525,0.2,0.075,0.05,0.175,0.05,0.188,0.138,0.475,0.35,0.263,0.1,0.175,0.3,0.475,0.45,0.338,0.425,0.988,1.238,0.625,0.863,0.975,1.05,1.2,1.325
6407368008,1109087,Consumption,20/09/2017,No,0.825,1.025,0.713,0.675,0.625,0.662,0.637,0.65,0.625,0.625,0.662,0.75,0.713,0.512,0.8,0.212,0.375,0.45,0.313,0.063,0.1,0.063,0.075,0.087,0.05,0.087,0.063,0.063,0.087,0.063,0.338,0.075,0.063,0.512,0.287,0.275,0.188,0.225,0.325,0.55,0.325,0.325,0.563,0.637,1.063,0.938,0.65,0.225
6407368008,1109087,Consumption,21/09/2017,No,0.588,0.163,0.163,0.163,0.163,0.15,0.163,0.15,0.225,0.15,0.15,0.163,0.138,0.338,0.775,0.35,0.3,0.163,0.575,0.713,0.4,0.138,0.125,0.05,0.087,0.063,0.138,0.075,0.263,0.125,0.063,0.15,0.237,0.15,0.188,0.275,0.35,0.65,0.375,0.463,0.963,1.125,0.575,0.613,0.537,0.2,0.15,0.138
6407368008,1109087,Consumption,22/09/2017,No,0.212,0.075,0.125,0.1,0.113,0.125,0.113,0.138,0.075,0.125,0.1,0.138,0.138,0.487,0.325,0.1,0.05,0.087,0.688,0.175,0.637,0.113,0.188,0.237,0.1,0.5,0.425,0.613,0.075,0.35,0.138,0.087,0.212,0.1,0.188,0.525,0.55,0.338,0.325,0.7,1.013,0.762,0.425,0.438,0.25,0.163,0.175,0.175
6407368008,1109087,Consumption,23/09/2017,No,0.287,0.188,0.1,0.2,0.075,0.1,0.075,0.075,0.087,0.063,0.087,0.063,0.087,0.063,0.075,0.138,0.075,0.075,0.338,0.313,0.463,0.425,0.237,0.188,0.075,0.1,0.087,0.275,0.938,0.188,0.175,0.113,0.125,0.388,0.75,0.275,0.287,0.525,1.638,1.938,1.263,0.825,0.362,0.35,0.275,0.325,0.075,0.087
6407368008,1109087,Consumption,24/09/2017,No,0.075,0.087,0.338,0.225,0.1,0.063,0.188,0.1,0.087,0.063,0.087,0.063,0.063,0.075,0.063,0.075,0.063,0.563,0.85,0.575,0.15,0.3,0.338,0.388,1.375,1.025,1.813,1.1,0.55,0.275,0.175,0.212,0.188,0.263,0.313,0.287,0.313,0.438,0.775,1.113,1.475,1.225,1.263,0.75,0.688,0.25,0.113,0.1
6407368008,1109087,Consumption,25/09/2017,No,0.087,0.113,0.063,0.087,0.063,0.1,0.063,0.1,0.05,0.087,0.075,0.125,0.087,0.05,0.45,0.512,0.163,0.113,0.338,0.613,0.575,0.563,0.725,0.388,0.237,0.225,0.225,0.1,0.113,0.087,0.113,0.1,0.15,0.25,0.637,0.525,0.563,0.412,0.313,0.412,0.55,0.863,0.662,0.525,0.675,0.662,0.25,0.212
6407368008,1109087,Consumption,26/09/2017,No,0.063,0.063,0.087,0.05,0.087,0.075,0.063,0.1,0.1,0.113,0.375,0.575,0.588,0.625,0.6,0.912,1,0.887,0.762,0.188,0.212,1.113,0.15,0.15,0.075,0.087,0.125,0.075,0.1,0.075,0.087,0.125,0.338,0.725,0.188,0.225,0.275,0.7,0.975,0.787,0.487,0.5,0.512,0.55,0.45,0.613,0.35,0.388
6407368008,1109087,Consumption,27/09/2017,No,0.7,0.575,0.637,0.675,0.613,0.688,0.6,0.613,0.588,0.6,0.575,0.6,0.6,0.588,0.15,0.175,0.15,0.613,0.762,1.188,0.475,0.7,0.263,0.2,0.25,0.188,0.3,0.225,0.237,0.2,0.325,0.3,0.338,0.362,0.362,0.362,0.212,0.212,0.338,0.825,0.912,1.075,1.163,0.525,0.512,0.463,0.412,0.55
6407368008,1109087,Consumption,28/09/2017,No,0.55,0.588,0.425,0.138,0.113,0.125,0.1,0.138,0.163,0.138,0.113,0.125,0.113,0.113,0.163,0.438,0.25,0.6,0.512,0.65,0.237,0.1,0.237,0.25,0.15,0.087,0.087,0.1,0.075,0.075,0.325,0.063,0.075,0.063,0.263,0.275,0.237,0.175,0.688,0.475,0.4,0.425,0.787,0.887,0.863,1.038,0.863,0.55
6407368008,1109087,Consumption,29/09/2017,No,0.55,0.537,0.537,0.512,0.525,0.475,0.388,0.4,0.4,0.4,0.388,0.412,0.388,0.4,0.35,0.263,0.175,0.275,0.225,0.537,0.138,0.087,0.225,0.887,0.175,0.163,0.113,0.2,0.438,0.1,0.063,0.113,0.113,0.5,0.3,0.912,0.7,1.113,0.85,0.838,0.725,0.588,0.463,0.438,0.875,1.1,0.388,0.325
6407368008,1109087,Consumption,30/09/2017,No,0.487,0.125,0.075,0.063,0.075,0.063,0.063,0.125,0.125,0.087,0.05,0.075,0.05,0.075,0.075,0.125,0.237,0.212,0.237,0.125,0.325,0.287,0.313,0.487,0.938,0.35,0.188,0.45,0.138,0.15,0.125,0.175,0.287,0.25,0.237,0.525,0.25,0.575,0.425,0.412,0.55,0.475,0.537,0.762,0.65,0.688,0.988,1.025
6407368008,1109087,Consumption,01/10/2017,No,0.963,0.4,0,0,0.425,0.438,0.412,0.4,0.4,0.425,0.388,0.388,0.425,0.388,0.388,0.412,0.4,0.3,0.1,0.175,0.113,0.188,0.525,0.412,0.4,0.675,0.9,1.025,1.375,0.825,0.163,0.212,0.15,0.113,0.375,0.3,0.2,0.275,0.425,0.512,0.388,0.237,0.275,0.375,0.212,0.175,0.212,0.175
6407368008,1109087,Consumption,02/10/2017,No,0.188,0.138,0.087,0.087,0.1,0.075,0.1,0.063,0.338,0.412,0.912,0.875,1.113,0.988,1.513,0.287,0.188,0.188,0.287,0.125,0.087,0.113,0.075,0.1,0.063,0.075,0.063,0.063,0.087,0.05,0.15,0.113,0.05,0.1,0.425,0.388,0.25,0.313,0.4,0.613,0.637,0.512,0.725,0.3,0.263,0.263,0.087,0.125
6407368008,1109087,Consumption,03/10/2017,No,0.087,0.113,0.087,0.1,0.075,0.113,0.075,0.087,0.1,0.087,0.412,0.275,0.075,0.2,0.537,0.45,0.063,0.5,0.225,0.362,0.087,0.087,0.063,0.063,0.075,0.05,0.087,0.05,0.087,0.063,0.1,0.063,0.075,0.1,0.35,0.1,0.163,0.225,0.662,1.025,0.912,0.738,0.938,0.65,1.013,0.313,0.713,0.15
6407368008,1109087,Consumption,04/10/2017,No,0.1,0.138,0.113,0.15,0.113,0.15,0.15,0.125,0.15,0.125,0.163,0.275,0.225,0.287,1.063,0.588,0.325,0.125,0.087,0.063,0.075,0.063,0.087,0.05,0.087,0.063,0.075,0.063,0.087,0.063,0.075,0.087,0.075,0.212,0.225,0.237,0.338,0.237,0.188,0.225,0.537,0.487,0.475,0.45,0.463,0.588,0.863,0.613
6407368008,1109087,Consumption,05/10/2017,No,0.375,0.087,0.1,0.063,0.1,0.063,0.1,0.063,0.163,0.1,0.075,0.063,0.087,0.063,0.113,0.15,0.525,0.688,0.35,1.138,0.225,0.625,0.275,0.163,0.163,0.063,0.075,0.063,0.163,0.138,0.175,0.15,0.1,0.175,0.1,0.225,0.15,0.475,0.6,0.55,0.575,0.313,0.287,0.438,0.35,0.537,0.963,0.163
6407368008,1109087,Consumption,06/10/2017,No,0.65,0.125,0.087,0.175,0.1,0.063,0.075,0.075,0.075,0.063,0.075,0.05,0.212,0.163,0.975,0.575,0.575,0.362,0.425,0.425,0.275,0.188,0.15,0.087,0.1,0.05,0.087,0.05,0.063,0.075,0.1,0.15,0.15,0.15,0.138,0.675,0.188,0.25,0.725,0.463,0.487,0.487,0.512,0.5,0.512,0.637,0.625,0.212
6407368008,1109087,Consumption,07/10/2017,No,0.163,0.15,0.138,0.163,0.138,0.15,0.138,0.15,0.15,0.138,0.163,0.15,0.163,0.163,0.362,0.575,0.15,0.163,0.087,0.087,0.388,0.688,0.563,0.2,0.425,0.237,0.75,0.688,0.675,0.487,0.613,0.125,0.525,0.125,0.125,0.15,0.537,0.362,0.725,0.713,0.912,0.7,0.625,0.938,0.575,0.5,0.375,0.163
6407368008,1109087,Consumption,08/10/2017,No,0.1,0.075,0.087,0.087,0.075,0.075,0.087,0.087,0.063,0.087,0.075,0.063,0.087,0.075,0.063,0.1,0.113,0.637,0.412,0.738,0.588,0.188,0.15,0.1,0.138,0.613,0.8,0.212,0.688,0.537,0.475,0.338,0.25,0.25,0.263,0.313,0.275,0.325,0.338,0.575,0.95,0.525,0.463,0.475,0.375,0.412,0.375,0.1
6407368008,1109087,Consumption,09/10/2017,No,0.113,0.163,0.138,0.087,0.087,0.075,0.087,0.087,0.075,0.075,0.5,0.45,0.225,0.237,0.662,0.613,0.138,0.125,0.175,0.075,0.087,0.063,0.087,0.075,0.063,0.087,0.075,0.075,0.075,0.188,0.175,0.15,0.063,0.087,0.125,0.275,0.475,1.013,0.963,0.713,0.537,0.688,0.525,0.375,0.35,0.225,0.188,0.125
6407368008,1109087,Consumption,10/10/2017,No,0.163,0.075,0.075,0.075,0.087,0.075,0.063,0.087,0.063,0.075,0.063,0.075,0.063,0.188,0.1,0.1,0.063,0.362,0.425,1.075,0.55,0.725,0.25,0.163,1.238,0.125,0.15,0.063,0.087,0.1,0.087,0.125,0.1,0.075,0.063,0.1,0.275,0.3,0.275,0.7,0.388,0.325,0.438,0.438,1.025,0.9,0.425,0.35
6407368008,1109087,Consumption,11/10/2017,No,0.537,0.325,0.113,0.087,0.087,0.075,0.1,0.063,0.1,0.063,0.087,0.075,0.087,0.075,0.487,0.525,0.175,0.25,0.163,0.1,0.125,0.087,0.338,0.063,0.175,0.2,0.188,0.125,0.163,0.125,0.1,0.087,0.138,0.138,0.163,0.175,0.375,0.425,0.25,0.325,0.313,0.325,0.338,0.55,0.963,0.675,0.512,0.662
6407368008,1109087,Consumption,12/10/2017,No,0.325,0.188,0.113,0.087,0.087,0.075,0.075,0.075,0.075,0.075,0.075,0.063,0.087,0.125,0.75,0.525,0.287,0.1,0.55,0.163,0.55,0.4,0.662,0.15,0.075,0.05,0.075,0.063,0.075,0.05,0.075,0.063,0.075,0.05,0.138,0.15,0.15,0.188,0.55,0.412,0.8,0.662,1.175,0.475,0.537,1.5,0.325,0.225
6407368008,1109087,Consumption,13/10/2017,No,0.1,0.063,0.087,0.063,0.087,0.063,0.075,0.05,0.087,0.05,0.087,0.05,0.075,0.325,0.525,0.825,0.163,0.313,0.15,0.15,0.362,0.275,0.575,0.35,0.125,0.075,0.075,0.075,0.15,0.063,0.075,0.087,0.1,0.1,0.113,0.075,0.1,0.463,0.887,0.237,0.325,0.25,0.3,0.212,0.338,0.463,0.113,0.075
6407368008,1109087,Consumption,14/10/2017,No,0.075,0.063,0.075,0.063,0.075,0.05,0.087,0.05,0.063,0.075,0.063,0.075,0.063,0.15,0.263,0.237,0.2,0.175,0.188,0.375,0.1,0.35,0.163,0.15,0.313,1.013,0.225,0.637,0.1,0.875,0.887,0.237,0.787,0.838,0.588,0.15,0.263,0.3,0.5,0.55,0.512,0.475,0.55,0.487,0.438,0.65,0.487,0.537
6407368008,1109087,Consumption,15/10/2017,No,0.575,0.55,0.575,0.5,0.163,0.125,0.063,0.1,0.113,0.125,0.138,0.563,0.188,0.175,0.613,0.637,0.625,0.563,0.15,0.35,0.113,0.125,0.338,0.263,0.087,0.237,0.212,0.113,0.125,0.087,0.175,0.1,0.163,0.15,0.113,0.087,0.313,0.3,0.688,0.3,0.5,0.688,0.3,0.3,0.225,0.225,0.163,0.138
6407368008,1109087,Consumption,16/10/2017,No,0.063,0.087,0.063,0.087,0.063,0.075,0.063,0.075,0.075,0.063,0.087,0.05,0.087,0.188,0.725,0.325,0.05,0.075,0.063,0.063,0.075,0.063,0.087,0.063,0.075,0.163,0.087,0.1,0.063,0.087,0.063,0.087,0.075,0.125,0.113,0.1,0.263,1.063,0.688,0.65,0.775,0.875,0.6,0.912,0.738,1.025,0.775,0.25
6407368008,1109087,Consumption,17/10/2017,No,0.075,0.163,0.138,0.087,0.1,0.075,0.087,0.087,0.063,0.087,0.087,0.063,0.087,0.125,0.1,0.1,0.463,0.263,0.537,0.125,0.125,0.15,0.075,0.1,0.075,0.113,0.087,0.125,0.1,0.138,0.1,0.1,0.163,0.163,0.188,0.175,0.662,0.688,0.85,0.313,0.65,0.512,0.487,0.9,0.65,1.238,0.412,0.2
6407368008,1109087,Consumption,18/10/2017,No,0.15,0.075,0.113,0.1,0.075,0.087,0.1,0.075,0.1,0.087,0.075,0.075,0.087,0.075,0.113,0.163,0.313,0.113,0.388,0.15,0.175,0.1,0.087,0.1,0.1,0.075,0.087,0.087,0.075,0.163,0.113,0.1,0.2,0.613,1.438,1.05,0.85,0.45,0.512,0.412,0.35,0.912,0.425,0.388,0.425,0.237,0.075,0.113
6407368008,1109087,Consumption,19/10/2017,No,0.125,0.087,0.113,0.075,0.087,0.1,0.075,0.087,0.1,0.063,0.1,0.075,0.075,0.1,0.075,0.125,0.338,0.163,0.225,0.125,0.075,0.087,0.087,0.063,0.087,0.087,0.075,0.087,0.087,0.087,0.163,0.125,0.087,0.075,0.1,0.45,0.938,1.038,0.6,0.7,0.563,0.525,0.412,0.775,0.688,0.762,0.175,0.113
6407368008,1109087,Consumption,20/10/2017,No,0.138,0.063,0.087,0.063,0.075,0.063,0.087,0.063,0.075,0.063,0.075,0.063,0.087,0.063,0.35,0.425,0.338,0.1,0.225,0.087,0.087,0.075,0.087,0.087,0.087,0.237,0.15,1.013,0.175,0.087,0.125,0.113,0.125,0.113,0.175,0.163,0.163,0.375,0.75,0.325,1.263,0.787,0.45,0.75,0.5,1.087,0.138,0.113
6407368008,1109087,Consumption,21/10/2017,No,0.225,0.113,0.087,0.087,0.087,0.113,0.075,0.087,0.063,0.087,0.063,0.1,0.063,0.075,0.1,0.113,0.125,0.362,0.3,0.7,0.7,0.662,0.575,0.425,0.225,0.438,0.637,1.063,0.138,0.75,0.125,0.163,0.6,0.875,0.338,0.237,0.2,0.588,0.55,0.512,0.375,0.637,0.35,0.588,0.775,0.487,0.263,0.4
6407368008,1109087,Consumption,22/10/2017,No,0.388,0.35,0.4,0.537,0.887,0.75,0.912,0.613,0.45,0.475,0.45,0.475,0.438,0.475,0.438,0.45,0.45,0.138,0.237,0.425,0.15,0.138,0.188,0.3,0.863,0.225,0.212,0.25,0.275,0.287,0.263,0.225,0.2,0.25,0.375,0.425,0.313,0.163,0.212,0.212,0.325,0.388,0.55,0.438,0.412,0.338,0.212,0.087
6407368008,1109087,Consumption,23/10/2017,No,0.1,0.075,0.1,0.075,0.075,0.1,0.063,0.1,0.075,0.087,0.6,0.762,0.263,0.263,0.512,0.675,0.237,0.263,0.438,0.537,0.438,0.525,0.537,0.35,0.375,0.338,0.475,0.525,0.45,0.412,0.4,0.35,0.313,0.275,0.15,0.475,0.225,0.212,1.275,0.6,1.063,1.175,1.288,0.738,0.563,0.537,0.537,0.163
6407368008,1109087,Consumption,24/10/2017,No,0.138,0.113,0.1,0.125,0.075,0.113,0.1,0.087,0.1,0.087,0.1,0.075,0.113,0.113,0.287,0.113,0.575,0.125,0.263,0.313,0.825,1,1.025,0.175,0.212,0.163,0.113,0.563,0.2,0.45,0.813,0.65,0.688,0.212,0.188,0.3,0.263,0.188,0.475,0.338,0.4,0.625,0.438,0.463,0.412,0.512,0.537,0.313
6407368008,1109087,Consumption,25/10/2017,No,0.163,0.188,0.1,0.113,0.1,0.113,0.1,0.113,0.087,0.087,0.087,0.125,0.075,0.125,0.263,0.175,0.075,0.388,0.563,0.313,0.25,0.45,0.5,0.4,0.963,0.287,0.688,0.362,0.25,0.325,0.15,0.1,0.275,0.1,0.075,0.388,0.725,0.463,0.463,0.825,0.787,0.925,0.675,0.537,0.487,0.487,0.325,0.275
6407368008,1109087,Consumption,26/10/2017,No,0.163,0.15,0.163,0.175,0.237,0.175,0.15,0.125,0.175,0.537,0.3,0.263,0.275,0.275,0.313,0.163,0.662,0.762,0.537,0.637,0.125,0.1,0.113,0.087,0.087,0.063,0.087,0.063,0.087,0.063,0.087,0.063,0.087,0.05,0.163,0.275,0.438,0.313,0.263,0.5,0.325,0.35,0.325,0.375,0.475,0.7,0.637,0.463
6407368008,1109087,Consumption,27/10/2017,No,0.512,0.525,0.525,0.537,0.525,0.525,0.537,0.625,0.563,0.537,0.537,0.537,0.537,0.588,0.625,0.537,0.338,0.212,0.688,0.25,0.588,0.125,0.113,0.125,0.125,0.113,0.138,0.113,0.138,0.087,0.163,0.263,0.175,0.113,0.075,0.163,0.212,0.725,0.838,0.637,0.613,0.4,0.512,0.375,0.412,0.263,0.2,0.125
