300,20170724,0.027,0.025,0.017,0.028,0.013,0.029,0.014,0.027,0.018,0.024,0.021,0.02,0.025,0.016,0.044,0.051,0.035,0.015,0.026,0.019,0.022,0.024,0.023,0.225,0.067,0.045,0.019,0.028,0.014,0.025,0.02,0.018,0.028,0.011,0.028,0.017,0.022,0.027,0.011,0.027,0.023,1.19,0.078,0.058,0.042,0.233,0.029,0.018,A,,,2.01707E+13
300,20170725,0.03,0.014,0.027,0.025,0.016,0.028,0.014,0.028,0.024,0.017,0.029,0.013,0.029,0.02,0.022,0.066,0.047,0.028,0.018,0.024,0.026,0.015,0.029,0.013,0.027,0.024,0.017,0.029,0.013,0.028,0.022,0.02,0.029,0.013,0.03,0.023,0.019,0.029,0.015,0.028,0.024,0.049,0.084,0.062,0.048,0.074,0.042,0.024,A,,,2.01707E+13
300,20170726,0.027,0.014,0.028,0.018,0.023,0.027,0.014,0.028,0.014,0.027,0.023,0.018,0.028,0.013,0.028,0.043,0.091,0.058,0.031,0.03,0.013,0.028,0.019,0.022,0.025,0.016,0.029,0.013,0.029,0.02,0.021,0.029,0.013,0.029,0.024,0.018,0.029,0.016,0.025,0.028,0.092,0.682,0.082,0.062,0.068,0.074,0.206,0.028,A,,,2.01707E+13
300,20170727,0.029,0.013,0.028,0.023,0.018,0.028,0.015,0.026,0.025,0.016,0.029,0.013,0.028,0.018,0.023,0.047,0.116,0.197,0.016,0.025,0.024,0.017,0.027,0.014,0.027,0.023,0.019,0.028,0.014,0.027,0.026,0.015,0.029,0.018,0.023,0.028,0.013,0.029,0.022,0.019,0.676,0.542,0.063,0.059,0.119,0.095,0.022,0.032,A,,,2.01707E+13
300,20170728,0.023,0.02,0.028,0.012,0.029,0.018,0.022,0.027,0.014,0.029,0.012,0.029,0.019,0.023,0.025,0.034,0.078,0.024,0.024,0.021,0.02,0.027,0.013,0.028,0.013,0.028,0.018,0.023,0.026,0.015,0.028,0.015,0.026,0.025,0.031,0.114,0.528,0.07,0.057,0.053,0.075,0.248,0.055,0.054,0.076,0.212,0.034,0.028,A,,,2.01707E+13
300,20170729,0.019,0.02,0.028,0.017,0.023,0.028,0.013,0.027,0.025,0.015,0.033,0.037,0.021,0.028,0.012,0.028,0.021,0.019,0.028,0.015,0.026,0.026,0.015,0.028,0.019,0.021,0.027,0.016,0.025,0.028,0.013,0.028,0.025,0.015,0.029,0.022,0.019,0.028,0.022,0.019,0.028,0.02,0.021,0.028,0.015,0.026,0.027,0.014,A,,,2.01707E+13
300,20170730,0.028,0.021,0.019,0.028,0.016,0.025,0.027,0.013,0.028,0.021,0.019,0.028,0.013,0.027,0.025,0.017,0.027,0.017,0.024,0.027,0.013,0.028,0.024,0.016,0.029,0.019,0.021,0.028,0.016,0.025,0.027,0.016,0.026,0.029,0.018,0.024,0.029,0.022,0.02,0.03,0.022,0.019,0.029,0.022,0.019,0.028,0.019,0.022,A,,,2.01707E+13
300,20170731,0.028,0.016,0.038,0.071,0.046,0.019,0.024,0.029,0.012,0.028,0.026,0.015,0.029,0.015,0.025,0.025,0.014,0.028,0.019,0.022,0.028,0.013,0.029,0.02,0.02,0.028,0.015,0.026,0.029,0.02,0.035,0.034,0.021,0.035,0.036,0.023,0.033,0.035,0.028,0.028,0.035,0.031,0.023,0.034,0.032,0.023,0.034,0.032,A,,,2.01708E+13
300,20170801,0.023,0.034,0.029,0.025,0.035,0.024,0.03,0.035,0.02,0.035,0.028,0.026,0.034,0.019,0.034,0.029,0.025,0.035,0.02,0.034,0.026,0.028,0.035,0.02,0.034,0.026,0.028,0.034,0.02,0.034,0.035,0.02,0.034,0.035,0.023,0.032,0.038,0.025,0.03,0.034,0.028,0.026,0.035,0.027,0.026,0.035,0.023,0.03,A,,,2.01708E+13
300,20170802,0.035,0.019,0.034,0.032,0.022,0.034,0.025,0.028,0.035,0.019,0.035,0.028,0.024,0.034,0.019,0.034,0.028,0.025,0.035,0.019,0.034,0.028,0.027,0.034,0.02,0.034,0.031,0.022,0.035,0.026,0.028,0.035,0.028,0.027,0.036,0.029,0.026,0.035,0.028,0.025,0.034,0.028,0.025,0.034,0.026,0.027,0.034,0.021,A,,,2.01708E+13
300,20170803,0.033,0.03,0.022,0.035,0.021,0.032,0.032,0.021,0.041,0.076,0.05,0.022,0.035,0.029,0.024,0.034,0.019,0.033,0.027,0.027,0.034,0.02,0.034,0.023,0.03,0.034,0.02,0.035,0.021,0.033,0.031,0.022,0.035,0.021,0.034,0.028,0.026,0.035,0.019,0.034,0.021,0.033,0.028,0.024,0.035,0.019,0.033,0.021,A,,,2.01708E+13
300,20170804,0.032,0.027,0.026,0.033,0.02,0.034,0.019,0.034,0.023,0.03,0.032,0.021,0.034,0.019,0.034,0.023,0.03,0.029,0.026,0.034,0.019,0.034,0.02,0.033,0.027,0.026,0.035,0.018,0.034,0.023,0.03,0.033,0.02,0.035,0.025,0.029,0.034,0.019,0.034,0.031,0.023,0.035,0.024,0.028,0.034,0.018,0.034,0.025,A,,,2.01708E+13
300,20170805,0.027,0.034,0.019,0.033,0.026,0.025,0.033,0.019,0.034,0.021,0.032,0.028,0.024,0.033,0.019,0.033,0.02,0.034,0.026,0.027,0.031,0.021,0.034,0.019,0.033,0.021,0.032,0.027,0.027,0.034,0.019,0.034,0.027,0.025,0.035,0.025,0.029,0.035,0.023,0.031,0.034,0.021,0.033,0.032,0.022,0.034,0.027,0.026,A,,,2.01708E+13
300,20170806,0.034,0.021,0.031,0.034,0.019,0.033,0.029,0.024,0.034,0.02,0.033,0.029,0.024,0.034,0.02,0.034,0.028,0.406,0.415,0.076,0.036,0.029,0.016,0.025,0.03,0.059,0.054,0.026,0.03,0.016,0.493,0.057,0.031,0.028,0.076,0.231,0.487,0.492,0.098,0.769,0.02,0.029,0.028,0.02,0.021,0.028,0.02,0.021,A,,,2.01708E+13
300,20170807,0.028,0.018,0.023,0.028,0.013,0.028,0.023,0.017,0.028,0.012,0.028,0.019,0.021,0.027,0.027,0.067,0.263,0.028,0.013,0.028,0.016,0.025,0.021,0.019,0.027,0.013,0.028,0.013,0.028,0.015,0.025,0.023,0.019,0.027,0.013,0.028,0.015,0.027,0.017,0.729,0.251,0.119,0.056,0.019,0.031,0.023,0.018,0.027,A,,,2.01708E+13
300,20170808,0.013,0.028,0.013,0.027,0.015,0.026,0.018,0.022,0.021,0.02,0.024,0.016,0.026,0.015,0.028,0.018,0.057,0.026,0.028,0.018,0.022,0.024,0.017,0.027,0.013,0.028,0.013,0.027,0.02,0.021,0.027,0.013,0.028,0.017,0.023,0.026,0.014,0.028,0.015,0.025,0.023,0.183,0.194,0.07,0.077,0.084,0.019,0.029,A,,,2.01708E+13
300,20170809,0.025,0.017,0.029,0.014,0.027,0.023,0.018,0.029,0.013,0.028,0.021,0.02,0.028,0.012,0.029,0.021,0.029,0.052,0.04,0.023,0.028,0.013,0.028,0.022,0.019,0.028,0.016,0.025,0.028,0.013,0.028,0.026,0.015,0.029,0.023,0.018,0.029,0.021,0.02,0.029,0.184,0.079,0.083,0.061,0.079,0.211,0.021,0.023,A,,,2.01708E+13
300,20170810,0.03,0.022,0.021,0.029,0.023,0.019,0.03,0.02,0.021,0.029,0.017,0.024,0.029,0.013,0.028,0.031,0.063,0.09,0.058,0.035,0.032,0.018,0.023,0.029,0.02,0.022,0.028,0.018,0.022,0.028,0.019,0.022,0.029,0.016,0.025,0.028,0.015,0.026,0.028,0.081,0.836,0.09,0.078,0.081,0.047,0.02,0.023,0.029,A,,,2.01708E+13
300,20170811,0.022,0.02,0.028,0.024,0.018,0.029,0.019,0.022,0.028,0.015,0.026,0.026,0.014,0.028,0.021,0.04,0.056,0.019,0.022,0.028,0.012,0.028,0.024,0.016,0.028,0.017,0.024,0.027,0.013,0.028,0.025,0.015,0.028,0.021,0.019,0.028,0.017,0.024,0.028,0.639,0.172,0.083,0.066,0.064,0.03,0.016,0.031,0.021,A,,,2.01708E+13
300,20170812,0.02,0.029,0.015,0.026,0.027,0.014,0.029,0.02,0.021,0.027,0.013,0.028,0.022,0.018,0.027,0.017,0.024,0.028,0.035,0.08,0.183,0.343,0.045,0.033,0.068,0.054,0.045,0.253,0.351,0.057,0.09,0.142,0.069,0.024,0.027,0.033,0.064,0.045,0.769,0.735,0.081,0.148,0.062,0.105,0.096,0.029,0.026,0.03,A,,,2.01708E+13
300,20170813,0.021,0.021,0.029,0.019,0.023,0.028,0.017,0.024,0.028,0.015,0.025,0.028,0.013,0.029,0.019,0.021,0.038,0.04,0.031,0.029,0.015,0.027,0.028,0.013,0.046,0.076,0.05,0.051,0.068,0.068,0.055,0.095,0.066,0.059,0.047,0.053,0.058,0.071,0.762,0.357,0.081,0.075,0.088,0.079,0.06,0.047,0.032,0.019,A,,,2.01708E+13
300,20170814,0.025,0.031,0.021,0.023,0.03,0.023,0.02,0.03,0.025,0.019,0.029,0.024,0.018,0.029,0.047,0.064,0.297,0.035,0.024,0.035,0.031,0.023,0.034,0.031,0.022,0.035,0.03,0.022,0.035,0.03,0.022,0.035,0.033,0.021,0.035,0.036,0.023,0.031,0.04,0.067,0.146,0.236,0.121,0.065,0.069,0.055,0.023,0.027,A,,,2.01708E+13
300,20170815,0.031,0.023,0.019,0.03,0.025,0.018,0.029,0.025,0.017,0.03,0.022,0.02,0.03,0.019,0.037,0.077,0.054,0.02,0.029,0.021,0.02,0.029,0.019,0.022,0.029,0.019,0.023,0.03,0.014,0.028,0.026,0.015,0.029,0.021,0.02,0.029,0.016,0.042,0.029,0.013,0.027,0.028,0.066,0.068,0.077,0.021,0.025,0.03,A,,,2.01708E+13
300,20170816,0.015,0.027,0.028,0.014,0.029,0.023,0.018,0.029,0.018,0.039,0.072,0.047,0.017,0.026,0.028,0.032,0.05,0.034,0.014,0.029,0.018,0.024,0.026,0.015,0.035,0.021,0.034,0.032,0.023,0.035,0.024,0.032,0.037,0.02,0.036,0.034,0.022,0.037,0.032,0.024,0.739,0.127,0.059,0.069,0.231,0.032,0.03,0.015,A,,,2.01708E+13
300,20170817,0.027,0.027,0.015,0.029,0.018,0.025,0.027,0.014,0.03,0.016,0.025,0.026,0.016,0.029,0.014,0.076,0.108,0.048,0.02,0.03,0.027,0.016,0.029,0.023,0.018,0.029,0.017,0.024,0.029,0.013,0.029,0.026,0.015,0.029,0.022,0.019,0.029,0.017,0.026,0.045,0.013,0.029,0.021,0.046,0.073,0.056,0.057,0.022,A,,,2.01708E+13
300,20170818,0.02,0.028,0.014,0.027,0.023,0.019,0.028,0.013,0.029,0.017,0.024,0.024,0.017,0.028,0.013,0.067,0.056,0.036,0.023,0.018,0.028,0.013,0.028,0.012,0.028,0.019,0.022,0.024,0.017,0.028,0.013,0.029,0.015,0.026,0.022,0.019,0.03,0.02,0.035,0.02,0.035,0.023,0.031,0.027,0.026,0.165,0.913,0.039,A,,,2.01708E+13
300,20170819,0.019,0.023,0.024,0.016,0.028,0.013,0.028,0.012,0.029,0.013,0.028,0.013,0.028,0.012,0.029,0.013,0.028,0.013,0.028,0.017,0.524,0.056,0.028,0.031,0.07,0.045,0.041,0.029,0.022,0.03,0.042,0.035,0.028,0.023,0.032,0.034,0.024,0.055,0.056,0.066,0.301,0.11,0.067,0.051,0.062,0.055,0.027,0.031,A,,,2.01708E+13
300,20170820,0.014,0.031,0.02,0.025,0.027,0.02,0.031,0.014,0.03,0.015,0.031,0.014,0.031,0.015,0.031,0.014,0.037,0.031,0.044,0.028,0.03,0.018,0.028,0.02,0.027,0.031,0.028,0.036,0.022,0.039,0.028,0.045,0.038,0.036,0.046,0.032,0.043,0.054,0.067,0.23,0.049,0.033,0.173,0.048,0.034,0.058,0.041,0.021,A,,,2.01708E+13
300,20170821,0.031,0.021,0.022,0.029,0.013,0.029,0.017,0.024,0.027,0.015,0.029,0.013,0.028,0.018,0.027,0.067,0.103,0.045,0.023,0.03,0.023,0.019,0.029,0.015,0.026,0.027,0.015,0.029,0.02,0.033,0.033,0.022,0.036,0.027,0.028,0.036,0.025,0.031,0.035,0.019,0.635,0.647,0.072,0.069,0.079,0.023,0.029,0.026,A,,,2.01708E+13
300,20170822,0.018,0.029,0.016,0.026,0.026,0.016,0.029,0.014,0.029,0.021,0.021,0.028,0.013,0.029,0.014,0.043,0.042,0.017,0.029,0.018,0.024,0.025,0.015,0.029,0.013,0.028,0.021,0.02,0.028,0.013,0.029,0.019,0.023,0.028,0.013,0.03,0.023,0.019,0.03,0.02,0.033,0.034,0.063,0.1,0.113,0.056,0.025,0.02,A,,,2.01708E+13
300,20170823,0.029,0.018,0.024,0.027,0.014,0.028,0.018,0.024,0.027,0.014,0.029,0.014,0.027,0.021,0.021,0.049,0.039,0.027,0.026,0.016,0.029,0.015,0.026,0.024,0.017,0.035,0.02,0.035,0.029,0.025,0.036,0.02,0.036,0.028,0.027,0.035,0.02,0.035,0.023,0.033,0.028,1.003,0.428,0.067,0.067,0.225,0.026,0.017,A,,,2.01708E+13
300,20170824,0.027,0.014,0.027,0.021,0.019,0.028,0.013,0.028,0.013,0.028,0.017,0.023,0.022,0.019,0.038,0.101,0.297,0.03,0.03,0.012,0.028,0.017,0.024,0.023,0.017,0.028,0.013,0.028,0.018,0.023,0.028,0.013,0.028,0.023,0.019,0.029,0.019,0.023,0.028,0.514,0.591,0.558,0.077,0.287,0.03,0.028,0.014,0.028,A,,,2.01708E+13
300,20170825,0.026,0.015,0.028,0.02,0.02,0.028,0.012,0.028,0.021,0.019,0.028,0.012,0.028,0.017,0.055,0.068,0.027,0.021,0.027,0.013,0.028,0.017,0.023,0.026,0.015,0.028,0.016,0.025,0.026,0.014,0.029,0.021,0.02,0.028,0.019,0.023,0.028,0.015,0.027,0.055,0.072,0.06,0.057,0.097,0.19,0.035,0.028,0.016,A,,,2.01708E+13
300,20170826,0.028,0.023,0.017,0.028,0.017,0.024,0.028,0.012,0.03,0.022,0.018,0.028,0.013,0.027,0.024,0.016,0.028,0.017,0.024,0.027,0.436,0.066,0.033,0.033,0.029,0.017,0.027,0.026,0.015,0.049,0.041,0.039,0.04,0.03,0.025,0.026,0.054,0.052,0.044,0.225,0.567,0.118,0.11,0.087,0.059,0.073,0.073,0.037,A,,,2.01708E+13
300,20170827,0.033,0.029,0.025,0.019,0.025,0.028,0.019,0.021,0.027,0.017,0.024,0.033,0.014,0.028,0.015,0.025,0.025,0.016,0.028,0.014,0.027,0.036,0.032,0.038,0.021,0.029,0.255,0.405,0.151,0.064,0.025,0.037,0.032,0.025,0.144,0.052,0.04,0.062,0.252,0.767,0.354,0.077,0.046,0.06,0.055,0.016,0.029,0.022,A,,,2.01708E+13
300,20170828,0.019,0.028,0.015,0.025,0.026,0.015,0.028,0.014,0.027,0.02,0.02,0.027,0.013,0.028,0.013,0.07,0.4,0.086,0.059,0.078,0.058,0.065,0.063,0.06,0.069,0.054,0.07,0.055,0.068,0.059,0.059,0.07,0.059,0.065,0.07,0.051,0.068,0.07,0.056,0.07,0.074,0.071,0.064,0.086,0.031,0.038,0.042,0.026,A,,,2.01708E+13
300,20170829,0.041,0.039,0.028,0.042,0.031,0.035,0.041,0.026,0.041,0.031,0.03,0.039,0.027,0.041,0.028,0.067,0.078,0.025,0.041,0.032,0.034,0.041,0.026,0.04,0.03,0.036,0.04,0.026,0.041,0.032,0.035,0.041,0.026,0.042,0.034,0.032,0.035,0.028,0.04,0.039,0.028,0.046,0.081,0.076,0.083,0.058,0.038,0.04,A,,,2.01708E+13
300,20170830,0.028,0.041,0.028,0.039,0.035,0.031,0.041,0.025,0.041,0.031,0.035,0.039,0.028,0.041,0.026,0.045,0.054,0.081,0.043,0.021,0.03,0.024,0.017,0.028,0.017,0.023,0.028,0.013,0.028,0.027,0.014,0.028,0.027,0.015,0.029,0.029,0.017,0.026,0.029,0.018,0.16,0.082,0.06,0.068,0.213,0.029,0.027,0.014,A,,,2.01708E+13
300,20170831,0.028,0.027,0.013,0.027,0.026,0.015,0.028,0.021,0.019,0.028,0.017,0.023,0.028,0.013,0.028,0.024,0.051,0.03,0.015,0.026,0.026,0.014,0.028,0.017,0.023,0.028,0.012,0.029,0.024,0.016,0.029,0.024,0.018,0.029,0.027,0.016,0.028,0.03,0.039,0.048,0.029,0.025,0.016,0.043,0.085,0.108,0.093,0.024,A,,,2.01709E+13
300,20170901,0.028,0.03,0.021,0.021,0.028,0.021,0.02,0.029,0.017,0.024,0.028,0.012,0.028,0.022,0.028,0.055,0.031,0.017,0.028,0.017,0.024,0.027,0.013,0.028,0.025,0.015,0.029,0.023,0.017,0.029,0.023,0.018,0.028,0.025,0.017,0.028,0.029,0.017,0.026,0.031,0.376,0.539,0.091,0.088,0.069,0.071,0.077,0.07,A,,,2.01709E+13
300,20170902,0.073,0.033,0.022,0.02,0.029,0.02,0.022,0.029,0.016,0.025,0.028,0.013,0.028,0.026,0.015,0.027,0.024,0.018,0.027,0.02,0.021,0.029,0.045,0.034,0.508,0.034,0.061,0.068,0.046,0.044,0.028,0.027,0.03,0.032,0.028,0.021,0.043,0.054,0.484,0.413,0.084,0.099,0.064,0.055,0.061,0.055,0.033,0.03,A,,,2.01709E+13
300,20170903,0.03,0.016,0.027,0.028,0.017,0.025,0.029,0.016,0.026,0.029,0.013,0.029,0.025,0.017,0.029,0.022,0.019,0.03,0.016,0.026,0.027,0.015,0.062,0.032,0.073,0.05,0.03,0.045,0.027,0.035,0.024,0.02,0.033,0.016,0.029,0.039,0.042,0.077,0.058,1.362,0.208,0.102,0.066,0.073,0.068,0.224,0.033,0.015,A,,,2.01709E+13
300,20170904,0.034,0.014,0.031,0.019,0.025,0.023,0.023,0.024,0.02,0.025,0.02,0.025,0.019,0.025,0.029,0.057,0.025,0.031,0.013,0.031,0.013,0.031,0.013,0.031,0.013,0.031,0.013,0.031,0.013,0.031,0.013,0.031,0.013,0.032,0.012,0.031,0.014,0.036,0.019,0.036,0.019,0.037,0.018,0.611,0.07,0.039,0.016,0.033,V,,,2.01709E+13
400,1,35,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,36,36,A,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,37,48,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20170905,0.014,0.031,0.013,0.028,0.015,0.024,0.02,0.019,0.026,0.013,0.031,0.013,0.031,0.013,0.03,0.014,0.053,0.03,0.026,0.017,0.021,0.023,0.016,0.028,0.012,0.031,0.013,0.03,0.013,0.031,0.013,0.031,0.013,0.029,0.015,0.026,0.018,0.02,0.023,0.014,0.03,0.295,0.231,0.521,0.126,0.054,0.034,0.014,A,,,2.01709E+13
300,20170906,0.032,0.013,0.029,0.016,0.022,0.022,0.016,0.029,0.013,0.032,0.013,0.029,0.015,0.02,0.024,0.014,0.076,0.04,0.032,0.013,0.029,0.015,0.024,0.02,0.019,0.025,0.015,0.029,0.013,0.031,0.013,0.031,0.013,0.032,0.013,0.031,0.014,0.037,0.019,0.038,0.019,0.037,0.019,0.038,0.019,0.084,0.213,0.032,A,,,2.01709E+13
300,20170907,0.014,0.029,0.015,0.026,0.019,0.022,0.021,0.018,0.027,0.013,0.03,0.013,0.03,0.013,0.031,0.028,0.042,0.016,0.028,0.013,0.031,0.013,0.03,0.013,0.031,0.013,0.031,0.013,0.031,0.013,0.031,0.015,0.029,0.016,0.028,0.018,0.026,0.02,0.038,0.434,0.019,0.027,0.017,0.043,0.089,0.115,0.098,0.021,A,,,2.01709E+13
300,20170908,0.033,0.016,0.029,0.014,0.03,0.013,0.03,0.013,0.031,0.013,0.031,0.013,0.03,0.013,0.038,0.044,0.027,0.018,0.023,0.021,0.019,0.025,0.014,0.03,0.013,0.031,0.013,0.03,0.013,0.032,0.013,0.031,0.013,0.03,0.014,0.031,0.013,0.031,0.012,0.031,0.013,0.029,0.016,0.024,0.021,0.071,0.035,0.017,A,,,2.01709E+13
300,20170909,0.027,0.013,0.031,0.013,0.031,0.013,0.03,0.013,0.028,0.015,0.023,0.02,0.017,0.027,0.013,0.031,0.013,0.03,0.013,0.029,0.014,0.048,0.039,0.044,0.297,0.251,0.029,0.04,0.034,0.019,0.039,0.071,0.048,0.032,0.033,0.018,0.046,0.054,0.036,0.885,0.088,0.058,0.077,0.084,0.057,0.064,0.045,0.042,A,,,2.01709E+13
300,20170910,0.013,0.032,0.013,0.032,0.013,0.031,0.013,0.031,0.013,0.032,0.013,0.029,0.015,0.027,0.018,0.024,0.021,0.02,0.028,0.027,0.029,0.015,0.028,0.015,0.028,0.018,0.025,0.021,0.027,0.036,0.028,0.023,0.031,0.016,0.041,0.039,0.071,0.059,0.078,0.692,0.18,0.076,0.088,0.076,0.231,0.1,0.058,0.024,A,,,2.01709E+13
300,20170911,0.03,0.02,0.021,0.028,0.021,0.021,0.028,0.02,0.022,0.029,0.019,0.022,0.029,0.018,0.047,0.052,0.035,0.02,0.022,0.029,0.021,0.241,0.043,0.035,0.035,0.043,0.035,0.034,0.043,0.036,0.033,0.043,0.037,0.032,0.043,0.038,0.033,0.043,0.038,0.029,0.042,0.04,0.053,0.079,0.033,0.017,0.03,0.024,A,,,2.01709E+13
300,20170912,0.018,0.029,0.021,0.021,0.029,0.017,0.025,0.029,0.013,0.042,0.065,0.049,0.022,0.03,0.021,0.022,0.076,0.052,0.02,0.029,0.023,0.019,0.029,0.022,0.02,0.029,0.019,0.023,0.029,0.017,0.025,0.029,0.015,0.027,0.029,0.014,0.029,0.027,0.016,0.028,0.024,0.018,0.067,0.078,0.052,0.081,0.03,0.015,A,,,2.01709E+13
300,20170913,0.03,0.029,0.014,0.027,0.029,0.014,0.027,0.029,0.013,0.029,0.027,0.014,0.029,0.024,0.017,0.031,0.058,0.086,0.048,0.024,0.031,0.022,0.02,0.029,0.019,0.023,0.029,0.013,0.028,0.027,0.016,0.028,0.022,0.02,0.029,0.017,0.025,0.027,0.014,0.675,0.35,0.072,0.072,0.079,0.212,0.031,0.023,0.019,A,,,2.01709E+13
300,20170914,0.029,0.019,0.022,0.028,0.013,0.028,0.018,0.023,0.026,0.015,0.028,0.012,0.028,0.016,0.025,0.05,0.03,0.027,0.018,0.024,0.027,0.014,0.029,0.014,0.027,0.023,0.019,0.029,0.013,0.028,0.018,0.023,0.028,0.014,0.028,0.018,0.023,0.028,0.019,0.058,0.02,0.021,0.029,0.033,0.079,0.078,0.045,0.029,A,,,2.01709E+13
300,20170915,0.025,0.017,0.028,0.018,0.024,0.028,0.013,0.028,0.021,0.021,0.028,0.013,0.029,0.019,0.034,0.058,0.105,0.047,0.018,0.026,0.03,0.013,0.028,0.025,0.016,0.028,0.02,0.021,0.029,0.015,0.026,0.028,0.013,0.029,0.023,0.018,0.028,0.018,0.023,0.027,0.013,0.028,0.024,0.016,0.028,0.049,0.066,0.029,A,,,2.01709E+13
300,20170916,0.019,0.022,0.027,0.017,0.023,0.028,0.013,0.028,0.019,0.021,0.028,0.013,0.028,0.015,0.025,0.024,0.017,0.028,0.013,0.028,0.016,0.024,0.026,0.122,0.451,0.026,0.025,0.035,0.038,0.034,0.034,0.03,0.031,0.033,0.031,0.024,0.213,0.144,0.102,0.1,0.06,0.024,0.029,0.029,0.022,0.02,0.028,0.03,A,,,2.01709E+13
300,20170917,0.032,0.03,0.025,0.017,0.029,0.02,0.022,0.028,0.013,0.028,0.02,0.021,0.028,0.014,0.028,0.017,0.025,0.034,0.033,0.028,0.018,0.023,0.027,0.013,0.028,0.024,0.028,0.029,0.025,0.016,0.029,0.029,0.016,0.039,0.053,0.041,0.04,0.086,0.479,1.194,0.11,0.072,0.045,0.053,0.068,0.222,0.028,0.024,A,,,2.01709E+13
300,20170918,0.029,0.026,0.017,0.027,0.029,0.018,0.024,0.033,0.066,0.049,0.026,0.031,0.024,0.018,0.029,0.033,0.053,0.038,0.026,0.015,0.028,0.029,0.014,0.027,0.029,0.015,0.026,0.029,0.017,0.025,0.029,0.021,0.022,0.029,0.026,0.017,0.029,0.028,0.018,0.024,0.029,0.19,0.131,0.092,0.085,0.077,0.085,0.027,A,,,2.01709E+13
300,20170919,0.016,0.029,0.025,0.017,0.028,0.021,0.02,0.029,0.016,0.025,0.028,0.013,0.028,0.02,0.021,0.028,0.036,0.036,0.028,0.014,0.028,0.018,0.024,0.028,0.013,0.028,0.023,0.019,0.028,0.019,0.023,0.029,0.016,0.027,0.029,0.017,0.029,0.034,0.018,0.025,0.029,0.025,0.096,0.126,0.096,0.062,0.031,0.031,A,,,2.01709E+13
300,20170920,0.015,0.027,0.028,0.015,0.026,0.029,0.013,0.028,0.024,0.018,0.029,0.017,0.026,0.027,0.014,0.052,0.059,0.016,0.027,0.029,0.013,0.028,0.026,0.015,0.028,0.025,0.017,0.029,0.025,0.017,0.03,0.027,0.018,0.027,0.03,0.022,0.021,0.03,0.03,0.018,0.051,0.838,0.076,0.054,0.212,0.066,0.02,0.023,A,,,2.01709E+13
300,20170921,0.029,0.024,0.017,0.028,0.029,0.016,0.024,0.029,0.02,0.02,0.029,0.025,0.016,0.027,0.028,0.057,0.055,0.028,0.028,0.019,0.022,0.028,0.024,0.016,0.029,0.027,0.016,0.025,0.028,0.022,0.019,0.029,0.029,0.017,0.024,0.029,0.028,0.019,0.027,0.05,0.026,0.018,0.027,0.045,0.06,0.12,0.089,0.037,A,,,2.01709E+13
300,20170922,0.033,0.022,0.019,0.029,0.028,0.022,0.019,0.029,0.028,0.016,0.024,0.028,0.024,0.016,0.036,0.053,0.035,0.018,0.027,0.028,0.021,0.02,0.028,0.028,0.018,0.023,0.029,0.026,0.019,0.024,0.03,0.026,0.019,0.025,0.029,0.028,0.021,0.022,0.03,0.029,0.022,0.02,0.03,0.882,0.077,0.077,0.071,0.026,A,,,2.01709E+13
300,20170923,0.019,0.033,0.026,0.017,0.032,0.027,0.017,0.03,0.029,0.016,0.029,0.03,0.016,0.028,0.03,0.014,0.03,0.026,0.019,0.266,0.268,0.018,0.031,0.026,0.018,0.032,0.023,0.021,0.036,0.029,0.075,0.056,0.047,0.043,0.044,0.044,0.053,0.408,0.819,0.07,0.071,0.1,0.053,0.051,0.047,0.037,0.031,0.02,A,,,2.01709E+13
300,20170924,0.027,0.032,0.019,0.025,0.031,0.018,0.026,0.031,0.014,0.031,0.028,0.017,0.031,0.026,0.019,0.033,0.023,0.025,0.027,0.016,0.039,0.047,0.047,0.044,0.014,0.03,0.037,0.023,0.043,0.05,0.04,0.042,0.039,0.044,0.054,0.059,0.101,0.09,0.082,0.087,0.103,0.232,0.062,0.053,0.043,0.033,0.024,0.022,A,,,2.01709E+13
300,20170925,0.03,0.02,0.022,0.029,0.018,0.024,0.03,0.015,0.027,0.029,0.013,0.029,0.025,0.016,0.064,0.074,0.019,0.144,0.036,0.024,0.032,0.036,0.023,0.033,0.036,0.02,0.036,0.035,0.021,0.035,0.035,0.021,0.037,0.034,0.022,0.037,0.036,0.024,0.033,0.037,0.024,0.037,0.275,0.099,0.081,0.075,0.04,0.026,A,,,2.01709E+13
300,20170926,0.03,0.015,0.027,0.027,0.015,0.029,0.021,0.021,0.029,0.012,0.029,0.023,0.019,0.03,0.013,0.039,0.051,0.088,0.064,0.025,0.032,0.014,0.027,0.025,0.029,0.037,0.042,0.025,0.032,0.03,0.014,0.028,0.03,0.016,0.028,0.031,0.017,0.026,0.032,0.021,0.022,0.031,0.024,0.018,0.031,0.026,0.016,0.03,A,,,2.01709E+13
